,index,Template,Scores
0,34,[lc]-[ns]-[type-i]-[ans-i],0.0012282133102416992
1,33,[og]-[ns]-[type-ii]-[ans-i],0.0012117624282836914
2,4,[lc]-[ns]-[type-i]-[ans-iii],0.0010989904403686523
3,29,[og]-[ns]-[type-iii]-[ans-i],0.001091599464416504
4,6,[lc]-[ns]-[type-iii]-[ans-i],0.0010654926300048828
5,16,[lc]-[ns]-[type-ii]-[ans-i],0.0010654926300048828
6,7,[lc]-[ns]-[type-i]-[ans-ii],0.0010422468185424805
7,19,[lc]-[s]-[type-ii]-[ans-i],0.0010099411010742188
8,1,[og]-[ns]-[type-ii]-[ans-iii],0.000992417335510254
9,14,[og]-[s]-[type-ii]-[ans-i],0.0009860992431640625
10,21,[lc]-[s]-[type-i]-[ans-i],0.0009702444076538086
11,27,[lc]-[ns]-[type-ii]-[ans-iii],0.000949859619140625
12,15,[og]-[ns]-[type-i]-[ans-i],0.0009244680404663086
13,2,[lc]-[ns]-[type-iii]-[ans-iii],0.0009224414825439453
14,3,[lc]-[s]-[type-ii]-[ans-iii],0.0009099245071411133
15,24,[og]-[s]-[type-i]-[ans-i],0.0009080171585083008
16,31,[og]-[ns]-[type-iii]-[ans-iii],0.0009036064147949219
17,9,[og]-[ns]-[type-ii]-[ans-ii],0.0008896589279174805
18,12,[lc]-[s]-[type-i]-[ans-iii],0.0008832216262817383
19,17,[og]-[ns]-[type-i]-[ans-iii],0.0008699893951416016
20,18,[og]-[ns]-[type-i]-[ans-ii],0.0008132457733154297
21,25,[lc]-[ns]-[type-ii]-[ans-ii],0.0007964372634887695
22,35,[og]-[s]-[type-ii]-[ans-iii],0.0007736682891845703
23,20,[og]-[ns]-[type-iii]-[ans-ii],0.0007399320602416992
24,13,[og]-[s]-[type-iii]-[ans-i],0.0007398128509521484
25,10,[lc]-[s]-[type-ii]-[ans-ii],0.0007253885269165039
26,5,[lc]-[s]-[type-i]-[ans-ii],0.0007253885269165039
27,26,[lc]-[ns]-[type-iii]-[ans-ii],0.0007206201553344727
28,28,[og]-[s]-[type-i]-[ans-iii],0.0007103681564331055
29,32,[og]-[s]-[type-ii]-[ans-ii],0.0006427764892578125
30,0,[og]-[s]-[type-i]-[ans-ii],0.0006427764892578125
31,30,[lc]-[s]-[type-iii]-[ans-ii],0.0005992650985717773
32,22,[lc]-[s]-[type-iii]-[ans-i],0.0005896091461181641
33,11,[og]-[s]-[type-iii]-[ans-iii],0.0005506277084350586
34,8,[og]-[s]-[type-iii]-[ans-ii],0.0005332231521606445
35,23,[lc]-[s]-[type-iii]-[ans-iii],0.0005151033401489258
