,index,Template,Scores
0,26,[lc]-[ns]-[type-i]-[ans-i],0.001202225685119629
1,11,[og]-[s]-[type-ii]-[ans-i],0.0009549856185913086
2,34,[lc]-[ns]-[type-ii]-[ans-i],0.0009453296661376953
3,27,[og]-[ns]-[type-i]-[ans-i],0.0008330345153808594
4,3,[og]-[s]-[type-i]-[ans-i],0.0008028745651245117
5,10,[lc]-[s]-[type-ii]-[ans-i],0.0007650852203369141
6,2,[lc]-[s]-[type-i]-[ans-i],0.0007642507553100586
7,35,[og]-[ns]-[type-ii]-[ans-i],0.0007531642913818359
8,29,[og]-[ns]-[type-i]-[ans-ii],0.000712275505065918
9,18,[lc]-[s]-[type-iii]-[ans-i],0.0006793737411499023
10,16,[lc]-[ns]-[type-iii]-[ans-i],0.0006780624389648438
11,28,[lc]-[ns]-[type-i]-[ans-ii],0.0006235837936401367
12,19,[og]-[s]-[type-iii]-[ans-i],0.0005803108215332031
13,17,[og]-[ns]-[type-iii]-[ans-i],0.000569462776184082
14,0,[lc]-[ns]-[type-i]-[ans-iii],0.0005595684051513672
15,12,[lc]-[ns]-[type-ii]-[ans-ii],0.0005019903182983398
16,1,[og]-[ns]-[type-i]-[ans-iii],0.0004961490631103516
17,13,[og]-[ns]-[type-ii]-[ans-ii],0.00047087669372558594
18,31,[og]-[s]-[type-ii]-[ans-ii],0.00046181678771972656
19,25,[og]-[s]-[type-i]-[ans-ii],0.00046181678771972656
20,24,[lc]-[s]-[type-i]-[ans-ii],0.0004601478576660156
21,30,[lc]-[s]-[type-ii]-[ans-ii],0.0004601478576660156
22,32,[lc]-[ns]-[type-ii]-[ans-iii],0.0004533529281616211
23,14,[lc]-[s]-[type-ii]-[ans-iii],0.00044608116149902344
24,33,[og]-[ns]-[type-ii]-[ans-iii],0.00040459632873535156
25,20,[lc]-[ns]-[type-iii]-[ans-iii],0.0003991127014160156
26,8,[lc]-[s]-[type-iii]-[ans-iii],0.0003898143768310547
27,15,[og]-[s]-[type-ii]-[ans-iii],0.00038623809814453125
28,22,[lc]-[ns]-[type-iii]-[ans-ii],0.0003829002380371094
29,6,[lc]-[s]-[type-i]-[ans-iii],0.0003794431686401367
30,4,[lc]-[s]-[type-iii]-[ans-ii],0.0003794431686401367
31,7,[og]-[s]-[type-i]-[ans-iii],0.00035321712493896484
32,21,[og]-[ns]-[type-iii]-[ans-iii],0.00034999847412109375
33,23,[og]-[ns]-[type-iii]-[ans-ii],0.0003364086151123047
34,9,[og]-[s]-[type-iii]-[ans-iii],0.0003260374069213867
35,5,[og]-[s]-[type-iii]-[ans-ii],0.000308990478515625
