,index,Template,Scores
0,15,[og]-[s]-[type-ii]-[ans-iii],0.00530695915222168
1,7,[og]-[s]-[type-i]-[ans-iii],0.004634380340576172
2,14,[lc]-[s]-[type-ii]-[ans-iii],0.0032011866569519043
3,6,[lc]-[s]-[type-i]-[ans-iii],0.0031539201736450195
4,1,[og]-[ns]-[type-i]-[ans-iii],0.0030455589294433594
5,25,[og]-[s]-[type-i]-[ans-ii],0.0030046701431274414
6,31,[og]-[s]-[type-ii]-[ans-ii],0.0030046701431274414
7,21,[og]-[ns]-[type-iii]-[ans-iii],0.0029680728912353516
8,32,[lc]-[ns]-[type-ii]-[ans-iii],0.002920687198638916
9,33,[og]-[ns]-[type-ii]-[ans-iii],0.0025500059127807617
10,9,[og]-[s]-[type-iii]-[ans-iii],0.0024186372756958008
11,3,[og]-[s]-[type-i]-[ans-i],0.002375364303588867
12,10,[lc]-[s]-[type-ii]-[ans-i],0.002354264259338379
13,13,[og]-[ns]-[type-ii]-[ans-ii],0.002240896224975586
14,11,[og]-[s]-[type-ii]-[ans-i],0.002110004425048828
15,16,[lc]-[ns]-[type-iii]-[ans-i],0.001954972743988037
16,12,[lc]-[ns]-[type-ii]-[ans-ii],0.0018950700759887695
17,34,[lc]-[ns]-[type-ii]-[ans-i],0.001878201961517334
18,2,[lc]-[s]-[type-i]-[ans-i],0.001844644546508789
19,23,[og]-[ns]-[type-iii]-[ans-ii],0.0018346309661865234
20,35,[og]-[ns]-[type-ii]-[ans-i],0.0017979145050048828
21,5,[og]-[s]-[type-iii]-[ans-ii],0.0017194747924804688
22,8,[lc]-[s]-[type-iii]-[ans-iii],0.0016690492630004883
23,24,[lc]-[s]-[type-i]-[ans-ii],0.001656174659729004
24,30,[lc]-[s]-[type-ii]-[ans-ii],0.001656174659729004
25,27,[og]-[ns]-[type-i]-[ans-i],0.0015637874603271484
26,17,[og]-[ns]-[type-iii]-[ans-i],0.0015296339988708496
27,26,[lc]-[ns]-[type-i]-[ans-i],0.0015119314193725586
28,20,[lc]-[ns]-[type-iii]-[ans-iii],0.0015047192573547363
29,22,[lc]-[ns]-[type-iii]-[ans-ii],0.0014429688453674316
30,0,[lc]-[ns]-[type-i]-[ans-iii],0.0014024972915649414
31,29,[og]-[ns]-[type-i]-[ans-ii],0.0013561844825744629
32,4,[lc]-[s]-[type-iii]-[ans-ii],0.0013340115547180176
33,18,[lc]-[s]-[type-iii]-[ans-i],0.0013210177421569824
34,28,[lc]-[ns]-[type-i]-[ans-ii],0.0011772513389587402
35,19,[og]-[s]-[type-iii]-[ans-i],0.0010561347007751465
